Accession,Planting,Country,State,County,Google_Latitude,Google_Longitude,PosNum,LCMSplantingID,Ozark_Chinquapin,ID,sEmerge_19846,lEmerge_19846,Surv_19846,basDia_19846,stNum_19846,stLeng_19846,leafL_19846,leafW_19846,leafN_19846,Notes_19846,sEmerge_19887,lEmerge_19887,Surv_19887,stNum_19887,stLeng_19887,basDia_19887,leafN_19887,leafL_19887,leafW_19887,Notes_19887,sEmerge_19916,lEmerge_19916,sEmergeDate_NA,lEmergeDate_NA,Surv_19916,stNum_19916,stLeng_19916,basDia_19916,leafN_19916,leafL_19916,leafW_19916,Notes_19916,Surv_19950,stNum_19950,stLeng_19950,basDia_19950,leafN_19950,leafL_19950,leafW_19950,Notes_19950,Surv_19983,stNum_19983,stLeng_19983,basDia_19983,leafN_19983,leafL_19983,leafW_19983,Notes_19983,Id,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year,Mapped,Label Graphic
2024-0256,11,United States,Missouri,Barry,36.71275301,-93.84828622,415,2024-0256-11,TRUE,41 - 11,Y,Y,Y,2.37,1,11.8,9.8,4.4,8,Curled leaf measured,Y,Y,Y,1,13.2,3.33,10,8.8,3.9,NA,Y,Y,3/11/24,4/1/24,Y,1,12,3.48,10,8.7,4.3,NA,Y,1,12.7,3.76,10,10.6,4.7,NA,Y,2,16.3,3.61,20,11.3,4.7,NA,1299086,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,NA,NA,16,Steve Bost,NA,Oct 203,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0256,12,United States,Missouri,Barry,36.71275301,-93.84828622,220,2024-0256-12,TRUE,41 - 12,Y,N,Y,2.21,1,4.7,NA,NA,0,NA,Y,N,Y,1,10.3,2.18,9,6.5,3.2,NA,Y,Y,3/18/24,5/6/24,Y,1,11,2.61,9,8.3,4.1,NA,Y,1,11.3,4.02,9,8.5,3.6,NA,Y,2,11.5,3.27,15,8,4,NA,1299087,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,NA,NA,16,Steve Bost,NA,Oct 203,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0256,13,United States,Missouri,Barry,36.71275301,-93.84828622,538,2024-0256-13,TRUE,41 - 13,Y,N,Y,2.02,1,11.9,8.8,4,6,NA,Y,N,Y,1,12.8,2.72,8,9,3.6,NA,Y,N,3/5/24,NA,Y,1,13.3,3.64,8,9,3.3,NA,Y,1,13.8,3.6,8,9.3,3.9,NA,Y,2,18.1,3.98,17,10.7,5.1,Measured tallest stem,1299088,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,NA,NA,16,Steve Bost,NA,Oct 203,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0256,14,United States,Missouri,Barry,36.71275301,-93.84828622,235,2024-0256-14,TRUE,41 - 14,Y,N,Y,2.13,1,3.7,0.4,0.3,1,NA,Y,N,Y,1,9.8,2.56,6,8.7,3.5,NA,Y,Y,3/11/24,5/6/24,Y,1,9,2.34,6,8.9,3.6,NA,Y,1,10.2,3.89,7,9.2,3.6,NA,Y,1,10.6,4.15,20,12,4.9,NA,1299089,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,NA,NA,16,Steve Bost,NA,Oct 203,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0256,16,United States,Missouri,Barry,36.71275301,-93.84828622,74,2024-0256-16,TRUE,41 - 16,Y,Y,Y,1.11,2,7.2,4.4,2.3,9,NA,Y,Y,Y,1,8.5,4.09,9,9,3.5,NA,Y,Y,3/11/24,4/22/24,Y,1,10,2.16,9,9.5,4,NA,Y,1,9.9,2.96,9,9.1,3.9,NA,Y,1,9.4,5.37,17,9.1,4.6,NA,1299091,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,NA,NA,16,Steve Bost,NA,Oct 203,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,1,United States,Missouri,Barry,36.71275301,-93.84828622,594,2024-0257-1,TRUE,42 - 1,Y,Y,Y,3.04,1,12.6,11.2,6,6,NA,Y,Y,Y,1,13.3,3.98,7,11.2,6.1,NA,Y,Y,3/18/24,4/1/24,Y,1,13,4.14,7,11,6,NA,Y,1,13.2,4.53,7,11,5.8,NA,Y,1,13.9,4.85,0,NA,NA,"No leaves, but buds present.",1298645,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,2,United States,Missouri,Barry,36.71275301,-93.84828622,120,2024-0257-2,TRUE,42 - 2,Y,Y,Y,2.65,1,11.8,11.7,6.3,7,NA,Y,Y,Y,1,12.2,3.46,7,11.5,5.6,NA,Y,Y,3/18/24,3/18/24,Y,1,12,2.91,8,11.4,6,NA,Y,1,13.3,3.67,7,11.6,6,NA,Y,1,12.6,4.22,8,11.6,5.9,NA,1299092,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,3,United States,Missouri,Barry,36.71275301,-93.84828622,29,2024-0257-3,TRUE,42 - 3,Y,N,Y,2.39,1,7.7,6.5,3.3,12,Split stem.,Y,N,Y,1,7.9,4.36,14,7,3.5,NA,Y,N,3/5/24,NA,Y,1,8,1.89,14,6.5,3.5,NA,Y,2,8.8,2.31,14,6.8,3.5,NA,Y,3,11.8,5.47,28,9.3,5.2,NA,1299093,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,4,United States,Missouri,Barry,36.71275301,-93.84828622,517,2024-0257-4,TRUE,42 - 4,Y,Y,Y,2.02,1,10.2,9.9,4.4,8,Curled leaf measured,Y,Y,Y,1,10,2.66,10,8,3,NA,Y,Y,3/5/24,4/1/24,Y,1,10.7,3.36,10,10.8,3.7,NA,Y,1,10.8,3.5,13,10.1,3.8,NA,Y,1,12.3,4.2,19,13.7,5.8,NA,1299094,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,5,United States,Missouri,Barry,36.71275301,-93.84828622,497,2024-0257-5,TRUE,42 - 5,Y,Y,Y,2.39,1,8.2,8.3,4.8,8,NA,Y,Y,Y,1,8.5,2.64,8,8.5,4,NA,Y,Y,3/5/24,3/11/24,Y,1,8.2,3.36,8,8.5,4.2,NA,Y,1,9.1,3.8,8,8.5,4.1,NA,Y,2,11.7,2.96,14,12.3,6.1,Second stem just sprouted.,1299095,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,6,United States,Missouri,Barry,36.71275301,-93.84828622,313,2024-0257-6,TRUE,42 - 6,Y,Y,Y,2.41,1,7.8,8.2,4.1,12,NA,Y,Y,Y,1,8.3,2.8,12,7.3,2.9,NA,Y,Y,3/5/24,3/18/24,Y,1,7.8,3.56,14,8,2.9,NA,Y,1,8.9,3.95,14,7.7,3.3,NA,Y,3,10.5,3.01,25,13.7,5.8,NA,1299096,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,7,United States,Missouri,Barry,36.71275301,-93.84828622,357,2024-0257-7,TRUE,42 - 7,Y,Y,Y,2.51,1,10.8,9.9,5.7,8,NA,Y,Y,Y,1,10.9,2.71,8,9.1,5.1,NA,Y,Y,3/18/24,4/1/24,Y,1,10.4,3.37,8,7.6,4.5,NA,Y,3,10.7,4.11,16,10.1,5.5,NA,Y,3,13.8,3.75,18,12.2,6.3,"New stem taller than old stem, measured tallest.",1299097,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,8,United States,Missouri,Barry,36.71275301,-93.84828622,585,2024-0257-8,TRUE,42 - 8,Y,Y,Y,2.17,1,7.3,8.3,3.9,5,NA,Y,Y,Y,1,8.1,2.64,7,10.3,3.6,NA,Y,Y,3/5/24,4/15/24,Y,1,8.5,2.78,7,10,4,NA,Y,2,8.6,3.64,9,7.5,3.3,NA,Y,1,10.1,2.69,16,9.9,3.7,NA,1299098,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,10,United States,Missouri,Barry,36.71275301,-93.84828622,439,2024-0257-10,TRUE,42 - 10,Y,Y,Y,2.07,1,12.3,8.8,4.2,7,Curled leaf measured,Y,Y,Y,1,13,3.1,9,8.6,3.8,NA,Y,Y,3/18/24,4/1/24,Y,1,12.4,3.35,9,7,4.2,NA,Y,1,12.7,3.59,11,7.9,4.1,NA,Y,3,15.7,4.49,28,11.1,5.5,NA,1299100,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,11,United States,Missouri,Barry,36.71275301,-93.84828622,285,2024-0257-11,TRUE,42 - 11,Y,Y,Y,2.2,1,9.4,2,0.8,4,NA,Y,Y,Y,1,10.7,1.53,8,8.5,3.7,NA,Y,Y,3/18/24,4/22/24,Y,1,9.9,3.17,7,8.3,3.9,NA,Y,1,11,4.48,7,8.7,3.9,NA,Y,1,11.1,4.92,7,8.2,3.8,NA,1299101,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,12,United States,Missouri,Barry,36.71275301,-93.84828622,337,2024-0257-12,TRUE,42 - 12,Y,Y,Y,2.1,1,10.4,9.4,4.4,7,NA,Y,Y,Y,1,10.1,2.93,8,9.9,4.9,NA,Y,Y,3/11/24,4/1/24,Y,1,10,3.43,8,9.1,4.5,NA,Y,1,10.6,3.58,8,9.3,5.2,NA,Y,1,11,3.38,8,9.5,4.4,NA,1299102,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,13,United States,Missouri,Barry,36.71275301,-93.84828622,598,2024-0257-13,TRUE,42 - 13,Y,Y,Y,2.09,1,6.4,8.7,4.1,8,NA,Y,Y,Y,1,8.2,2.33,6,8.9,3.9,NA,Y,Y,3/18/24,4/1/24,Y,1,7.5,2.5,8,8.5,4,NA,Y,2,8.6,3.51,15,8.5,3.9,NA,Y,3,11,3.13,19,10.5,5.6,Measured tallest stem,1299103,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0257,14,United States,Missouri,Barry,36.71275301,-93.84828622,31,2024-0257-14,TRUE,42 - 14,Y,Y,Y,2.34,1,10.8,6.7,3.5,6,NA,Y,Y,Y,1,9.7,3.01,8,7.8,3.5,NA,Y,Y,3/18/24,4/15/24,Y,1,10,3.13,8,7.5,3.5,NA,Y,1,10.9,4.02,8,7,3.4,"Apical meristem died back, two prominent branches",Y,3,22.8,4.32,20,11.2,6.1,NA,1299104,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,NA,NA,15,Steve Bost,NA,Oct 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,3,United States,Delaware,Sussex,38.67337721,-75.40021525,222,2024-0259-3,FALSE,45 - 3,N,N,NA,NA,NA,NA,NA,NA,NA,NA,N,N,Y,1,5.6,0.82,7,5.2,2.2,NA,Y,Y,5/20/24,5/28/24,Y,1,11.1,1.29,9,5.7,2.2,NA,Y,1,8.6,1.84,8,6.2,2.5,NA,Y,2,7.6,2.14,19,8,3.4,NA,1299107,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,4,United States,Delaware,Sussex,38.67337721,-75.40021525,593,2024-0259-4,FALSE,45 - 4,Y,Y,Y,2.39,1,5.8,8.1,3.6,6,NA,Y,Y,Y,1,5.7,2,7,7.7,3.7,NA,Y,Y,3/5/24,3/25/24,Y,1,6,2.15,7,8,4,NA,Y,1,6,2.73,7,7.6,3.9,NA,Y,2,9.3,2.94,20,10,4.9,Measured tallest stem,1299108,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,6,United States,Delaware,Sussex,38.67337721,-75.40021525,184,2024-0259-6,FALSE,45 - 6,Y,Y,Y,1.3,1,4.5,6.9,3,6,NA,Y,Y,Y,1,7.4,2.08,6,7.1,2.8,NA,Y,Y,3/5/24,4/1/24,Y,1,7.4,2.19,8,6.5,3.1,NA,Y,1,7.5,2.79,7,6.9,3.3,NA,Y,1,7.4,3.01,13,7.8,3.4,NA,1299110,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,9,United States,Delaware,Sussex,38.67337721,-75.40021525,98,2024-0259-9,FALSE,45 - 9,N,N,Y,0.8,3,3.2,1.3,0.4,3,NA,N,N,Y,2,6.5,1.72,13,7.2,3,NA,N,Y,-,5/6/24,Y,1,6,1.27,13,8,2.5,NA,Y,2,6.3,1.69,12,7.2,2.7,NA,Y,2,7.7,3.17,22,7.6,3.1,NA,1299113,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,10,United States,Delaware,Sussex,38.67337721,-75.40021525,301,2024-0259-10,FALSE,45 - 10,N,N,NA,NA,NA,NA,NA,NA,NA,NA,N,N,Y,1,3.4,0.66,6,1.6,0.7,NA,Y,N,5/20/24,NA,Y,1,5.7,1.24,10,5.2,2.4,NA,Y,1,6.6,1.82,10,7.3,3.1,NA,Y,2,7,2.23,13,6.5,3,NA,1299114,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,12,United States,Delaware,Sussex,38.67337721,-75.40021525,310,2024-0259-12,FALSE,45 - 12,Y,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,NA,NA,NA,NA,NA,NA,NA,Y,N,3/25/24,NA,N,NA,NA,NA,NA,NA,NA,NA,Y,1,4.5,0.55,8,5.1,2,NA,Y,1,9,2.22,13,12.5,4.5,NA,1299116,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,13,United States,Delaware,Sussex,38.67337721,-75.40021525,331,2024-0259-13,FALSE,45 - 13,N,Y,Y,1.27,1,5.2,6.7,3.4,8,NA,N,Y,Y,1,5.3,1.74,8,7.2,3.3,NA,N,Y,-,3/11/24,Y,1,5.7,2.13,8,6.5,3.2,NA,Y,1,5.8,2.13,8,6.9,3.6,NA,Y,1,8.7,2.64,15,11.6,5.2,NA,1299117,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,17,United States,Delaware,Sussex,38.67337721,-75.40021525,296,2024-0259-17,FALSE,45 - 17,N,N,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,N,N,-,NA,Y,1,1.8,0.65,6,1.7,1,NA,Y,1,4.4,1.04,10,7.8,3.2,NA,Y,1,8.2,2.86,10,13.2,5.5,NA,1299121,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,20,United States,Delaware,Sussex,38.67337721,-75.40021525,406,2024-0259-20,FALSE,45 - 20,N,N,Y,0.34,1,1.6,NA,NA,0,Stem broke but green.,N,N,N,NA,NA,NA,NA,NA,NA,NA,N,N,-,NA,N,NA,NA,NA,NA,NA,NA,NA,Y,1,5.5,0.74,8,4.8,2.5,Re-sprouted,Y,1,9.1,1.41,11,12.2,4.8,NA,1299124,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0259,21,United States,Delaware,Sussex,38.67337721,-75.40021525,131,2024-0259-21,FALSE,45 - 21,N,N,Y,NA,1,0.3,NA,NA,0,Too small to measure basal diameter.,N,N,Y,1,2,0.72,2,0.6,0.1,NA,N,N,-,NA,Y,1,4.3,0.72,4,5,2.4,NA,Y,1,4.8,1.31,6,7.9,3.2,NA,Y,2,8.7,1.95,10,13.2,5.7,NA,1299125,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-22T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,NA,NA,25,Glen Mellin,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0260,15,United States,Arkansas,Logan,35.22535618,-93.68460743,335,2024-0260-15,TRUE,48 - 15,Y,N,Y,1.63,1,9.2,2.3,1.9,8,Curled leaf measured,Y,N,Y,1,11.6,2,15,6.7,3.2,NA,Y,N,3/18/24,NA,Y,1,12.5,2.92,14,9.6,4.4,NA,Y,1,13,4.06,13,9.6,4.6,NA,Y,2,13.2,2.44,21,13.6,6.8,"New stem taller than old stem, measured tallest.",1299155,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,NA,NA,16,Daniel Hanshaw,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0261,2,United States,Missouri,Barry,36.71275301,-93.84828622,506,2024-0261-2,TRUE,49 - 2,Y,Y,Y,2.68,1,9.9,8.1,4.2,5,Curled leaf measured,Y,Y,Y,1,10.4,4.06,6,7.4,4,NA,Y,Y,2/6/24,4/1/24,Y,1,10,3.38,6,8.7,3.8,NA,Y,1,10.7,4.23,11,8.5,3.8,NA,Y,1,10.7,5.03,16,10.6,5,NA,1299157,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,NA,NA,9,Tim Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0261,4,United States,Missouri,Barry,36.71275301,-93.84828622,272,2024-0261-4,TRUE,49 - 4,Y,N,Y,2.53,1,1.8,NA,NA,0,NA,Y,N,Y,1,2.8,1.08,2,1,0.4,NA,Y,Y,3/18/24,6/3/24,Y,1,4.6,1.23,8,2.7,1.3,NA,Y,1,7.5,2.06,13,8.7,4,NA,Y,1,7.5,3.76,19,8,3.9,NA,1299159,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,NA,NA,9,Tim Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0261,5,United States,Missouri,Barry,36.71275301,-93.84828622,203,2024-0261-5,TRUE,49 - 5,Y,Y,Y,1.84,1,4.4,0.3,0.2,1,NA,Y,Y,Y,1,6.8,2.53,5,9.2,3.9,NA,Y,Y,3/18/24,4/22/24,Y,1,7,2.86,5,9.4,4.2,NA,Y,1,8,4.27,5,9.5,4.3,NA,Y,1,7.5,4.37,5,9.2,4,NA,1299160,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,NA,NA,9,Tim Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0261,6,United States,Missouri,Barry,36.71275301,-93.84828622,485,2024-0261-6,TRUE,49 - 6,Y,Y,Y,1,1,8.9,5.6,3.5,7,Curled leaf measured,Y,Y,Y,1,9,2.67,10,8.5,3.5,NA,Y,Y,3/11/24,4/15/24,Y,1,9.1,3.36,10,8.3,3.8,NA,Y,1,9.5,3.7,10,8,3.8,NA,Y,1,9.8,4.08,12,8.1,3.9,NA,1299161,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,NA,NA,9,Tim Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0261,7,United States,Missouri,Barry,36.71275301,-93.84828622,592,2024-0261-7,TRUE,49 - 7,Y,N,Y,1.87,1,2.8,1,0.5,1,Looks bad.,Y,N,Y,1,12.8,2.94,11,5.9,3,NA,Y,Y,3/11/24,4/29/24,Y,1,14.5,2.31,12,7,2.5,NA,Y,1,14.1,2.51,10,6.7,2.8,NA,Y,1,14.1,4.55,13,6.7,3,NA,1299162,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,NA,NA,9,Tim Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
2024-0261,8,United States,Missouri,Barry,36.71275301,-93.84828622,488,2024-0261-8,TRUE,49 - 8,Y,Y,Y,1.81,1,5.4,0.7,0.5,3,Many dead leaves.,Y,Y,Y,1,9,2.41,7,10,4.5,NA,Y,Y,3/18/24,4/22/24,Y,1,8.1,2.88,4,10.4,4.5,NA,Y,1,8.7,3.62,4,10.5,4.8,NA,Y,1,8.6,4.19,10,10.3,4.5,NA,1299163,Castanea ozarkensis,Main Greenhouse,18,NA,2024-02-23T00:00:00Z,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0261,NA,NA,9,Tim Smith,NA,Sep 2023,Maternal Lines,NA,NA,NA,NA,NA,Fagaceae,NA,NA,FALSE,NA
