Id,Accession,Planting,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Country,State,County,Google_Latitude,Google_Longitude,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year,Mapped,Label Graphic
1299070,2024-0254,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299071,2024-0254,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299072,2024-0254,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299073,2024-0254,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299074,2024-0254,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299075,2024-0254,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299076,2024-0254,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0254,,,10,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298643,2024-0255,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0255,,,1,United States,Georgia,Ruben (Rabun?),34.88413769,-83.39095675,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298644,2024-0256,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299077,2024-0256,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299078,2024-0256,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299079,2024-0256,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299080,2024-0256,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299081,2024-0256,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299082,2024-0256,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299083,2024-0256,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299084,2024-0256,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299085,2024-0256,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299086,2024-0256,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299087,2024-0256,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299088,2024-0256,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299089,2024-0256,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299090,2024-0256,15,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299091,2024-0256,16,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0256,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 203,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298645,2024-0257,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299092,2024-0257,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299093,2024-0257,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299094,2024-0257,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299095,2024-0257,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299096,2024-0257,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299097,2024-0257,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299098,2024-0257,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299099,2024-0257,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299100,2024-0257,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299101,2024-0257,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299102,2024-0257,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299103,2024-0257,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299104,2024-0257,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0257,,,15,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298646,2024-0258,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0258,,,2,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299105,2024-0258,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0258,,,2,United States,Oklahoma,McCurtain,34.14815861,-94.78373839,Conrad Young,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298647,2024-0259,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299106,2024-0259,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299107,2024-0259,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299108,2024-0259,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299109,2024-0259,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299110,2024-0259,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299111,2024-0259,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299112,2024-0259,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299113,2024-0259,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299114,2024-0259,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299115,2024-0259,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299116,2024-0259,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299117,2024-0259,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299118,2024-0259,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299119,2024-0259,15,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299120,2024-0259,16,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299121,2024-0259,17,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299122,2024-0259,18,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299123,2024-0259,19,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299124,2024-0259,20,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299125,2024-0259,21,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299126,2024-0259,22,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299127,2024-0259,23,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299128,2024-0259,24,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0259,,,25,United States,Delaware,Sussex,38.67337721,-75.40021525,Glen Mellin,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298648,2024-0260,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299142,2024-0260,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299143,2024-0260,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299144,2024-0260,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299145,2024-0260,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299146,2024-0260,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299147,2024-0260,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299148,2024-0260,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299149,2024-0260,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299150,2024-0260,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299151,2024-0260,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299152,2024-0260,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299153,2024-0260,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1299154,2024-0260,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-23T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0260,,,16,United States,Arkansas,Logan,35.22535618,-93.68460743,Daniel Hanshaw,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
